T2M,T2M_RANGE,RH2M,GWETTOP,Cluster_Label,PCACOMP1,PCACOMP2,PCACOMP3
28.204,10.539,65.861,0.323,0,-1.7097491563676548,0.3125064578029444,-0.6230798360538368
28.06066666666667,9.254,70.02133333333333,0.41733333333333333,0,-1.2436730987019948,-0.08346033182424586,0.28559043233368836
27.488333333333333,7.958333333333333,74.905,0.445,0,-0.3865990840886966,0.8897107659650749,1.113002197737588
27.089999999999996,7.169,75.58200000000001,0.458,0,-0.43879914299210176,0.9121498186544916,0.800616621668279
27.947333333333333,8.400666666666668,72.38466666666666,0.41600000000000004,0,-0.46119725994026384,0.9345076909060152,0.7889512208974212
28.661666666666665,10.841666666666667,68.01666666666667,0.4033333333333333,0,-0.6145752444473622,1.3756271065617942,0.038093523633441054
28.413999999999998,9.331,68.19500000000001,0.388,0,-0.497253488732883,1.2193600903733495,-0.27722039634396783
27.669285714285714,8.96642857142857,72.34142857142857,0.45071428571428573,0,-0.27047918134150234,1.0046629593883312,-0.04692767324772755
26.993333333333336,7.708333333333333,74.62166666666667,0.49,0,-0.07660135344535701,1.1267019574611383,-0.3520680774956717
27.352999999999998,6.698,76.122,0.552,0,0.18591337123185353,0.9522397288206336,0.6265923300238062
26.675333333333334,6.366,79.18533333333333,0.5640000000000001,1,0.3901739599516682,0.681475450192661,0.0901298370258903
25.811666666666667,5.035,83.96833333333333,0.6416666666666667,1,0.8551563351955547,0.5128358411760212,-0.266667096617358
26.543,5.621,82.989,0.615,1,1.0891340773783371,0.30954818767589887,0.14618370841511696
25.99142857142857,4.162857142857143,86.81785714285715,0.7242857142857143,1,1.6170477140123252,-0.31501456673031736,-0.5170999784939371
25.381666666666664,3.4516666666666667,89.15166666666666,0.82,1,1.8092191757513187,-0.2157854025390236,-1.0587802832412352
25.062,3.732,88.94500000000001,0.8470000000000001,1,1.66049963421251,-0.09851141697200175,-1.435962031590256
25.031333333333336,3.46,88.38933333333333,0.87,1,1.5166628875323742,0.06525434830628726,-1.316807794505979
23.386666666666667,5.878333333333334,80.47666666666667,0.8266666666666667,1,-1.4873682244519886,-0.8428012198399443,-2.600053131848308
24.675,4.781000000000001,86.591,0.794,1,-0.9793938531639719,-0.9895821790425866,1.1279831876583883
25.3,5.061333333333334,85.63000000000001,0.7386666666666667,1,-0.9094194302078082,-0.9950077594642949,1.7837436007510517
25.323333333333334,7.655,83.38000000000001,0.6733333333333333,1,-1.047998090666219,-0.5539002610115914,1.182493289695277
24.878999999999998,6.624,78.58200000000001,0.608,0,-1.6064335746393255,-0.10660830629474846,-0.16715746607888596
25.914166666666663,10.215833333333334,75.81833333333333,0.5108333333333334,0,-1.6302155119212478,-0.08098076774397849,-0.161390554147418
26.775000000000002,11.563333333333333,69.82333333333334,0.44166666666666665,0,-1.870513245119784,0.4365257583435829,-1.0572694972132055
27.294,11.342,67.674,0.41100000000000003,0,-1.9222049877721397,0.4773317498156342,-1.1879463324271382
29.101999999999997,12.329999999999998,63.23799999999999,0.34400000000000003,0,-1.750275346610621,0.3387083700542332,-0.7811897446883007
28.091666666666665,7.461666666666666,72.49333333333334,0.4166666666666667,0,-0.20299862133925595,0.6538883231998691,0.7034301726345633
28.534,8.462,69.066,0.422,0,-0.339627198138074,0.7321439320689369,0.07347652371689377
28.086000000000002,8.394,71.76066666666667,0.44933333333333336,0,-0.22164145208365693,0.6285216560175674,0.27096776854914423
27.081666666666667,7.121666666666667,76.15333333333332,0.45999999999999996,0,-0.03745872234888786,0.8009671928541625,0.3523151819579326
27.431,7.661,75.478,0.46299999999999997,0,0.0722503285248376,0.6836170648234234,0.3341032310762809
27.569285714285716,8.555714285714286,74.045,0.4471428571428571,0,-0.11510813822993585,0.8626693641724399,0.15990995879343767
28.53333333333333,9.625,69.74,0.405,0,-0.23192075586138117,1.3708700795758255,0.4238472668275647
28.717000000000002,10.032,68.534,0.421,0,-0.3002886918280489,1.4121966050176886,0.1294645821031831
27.87,8.228,69.68333333333334,0.42133333333333334,0,-0.38341467764143483,1.443934457584094,-0.4064009171513614
26.541666666666668,6.266666666666667,82.22500000000001,0.5866666666666667,1,0.796507792356251,0.638276826375699,0.3458938451089968
26.157999999999998,6.577,80.253,0.5780000000000001,1,0.4352774834402674,0.9467533558052971,-0.34313873309384374
26.201428571428572,7.075714285714286,76.97714285714287,0.5,0,0.13746112122689302,1.1812308646072935,-1.101996464009225
25.525000000000002,4.828333333333333,83.05,0.5616666666666666,1,0.3229566077009602,1.478776487250594,0.19525181051176155
25.328,4.356,88.10600000000001,0.6719999999999999,1,1.379796155382181,0.28352232084928225,-0.6031952251879896
25.118666666666666,4.262666666666666,90.134,0.8426666666666667,1,1.7687208670809131,-0.1838501368882578,-1.1614918886659722
25.150000000000002,4.295,89.57,0.855,1,0.7183499286451261,-2.974291693632351,-0.7757989004158966
24.785,3.696,90.447,0.8859999999999999,1,0.6438547120273262,-2.91554789394031,-0.9647332916654048
24.555333333333333,3.626,89.29666666666667,0.9046666666666667,1,0.457547942725496,-2.7654398709849923,-1.4065356644813216
24.61,2.811666666666667,91.22000000000001,0.9216666666666667,1,0.733174036426361,-2.657006819584117,-1.0154419319221906
25.0,2.835,92.158,0.96,1,0.9582850364605145,-2.8345199015626146,-0.4445165532736722
25.283076923076923,4.406153846153846,87.44307692307692,0.9123076923076923,1,0.6493048773053408,-2.5696598119064737,-1.024240574619906
25.135,4.315,88.5,0.9066666666666667,1,0.34885685626099305,-1.7865130545982753,0.025020694866860513
25.537,6.929,82.049,0.8789999999999999,1,-0.6282082207453091,-0.7183152008254935,0.4091052202257875
26.318666666666665,6.426,78.45333333333333,0.8166666666666667,1,-0.596809406154514,-0.7614012005965259,0.3125640400195902
26.608333333333334,7.02,76.67833333333333,0.5516666666666666,0,-0.39666990765052734,0.8186208596394919,0.32771166609006125
26.787,7.566,77.703,0.52,0,-0.3126257395641023,0.7909133632444115,0.9116111123628942
