Cluster_Label,T2M,T2M_RANGE,RH2M,GWETTOP,PCACOMP1,PCACOMP2
0,1.6391238983640626,0.6920835131429091,-0.9530877612771326,-0.7182504302731314,-0.2787537773088876,0.859797318529671
0,0.6930065704775091,-0.6724232781323531,-0.03726217300187007,-0.35679674293887753,-0.38931277637503814,-0.09305712955504686
0,1.0451248972588176,0.4477792827331917,-0.6251942245964733,-0.614166907742326,-0.7692364909384394,-0.6201743345452575
0,0.7552350372599644,0.5333264637898223,-0.7813774450833031,-0.7974620461212516,-1.1415890657582326,-0.6338114543566707
0,1.034422212554217,1.259574462352653,-1.3782893957538567,-0.9245250476523658,-1.1948473151267618,-0.36123473830567976
0,0.4485572518244704,0.256004023147722,-0.8490897317575906,-0.7901626822035068,-1.0240332432698687,-0.36960754154887
0,0.5530154545413543,-0.05934786610563706,-0.664291228175248,-0.8582900787691251,-0.9579305196624887,-0.1580097040272076
0,0.26168837688217167,0.020246879516188546,-0.51489723338924,-0.7920551098858852,-0.8185233630022006,-0.42646148554479946
0,0.5313960314380676,0.7415853907332159,-0.9076049137804905,-0.8753219279105304,-0.8416651056299524,-0.21321189388990774
0,0.6754541675619682,0.5072527615647122,-1.0855831622940926,-1.0475328470069551,-0.6494674126429868,-0.4109096987530288
0,0.9520115403288066,1.3076518254799296,-0.9519148511697693,-0.6122744800599472,-0.6683036533970093,0.15510506044800176
0,1.020080615050055,1.3078298897878076,-0.9851473042117294,-0.7560989839206975,-0.6347314565422202,0.22851585907166005
0,1.110258378461091,1.0854530070054524,-1.4948977603959497,-0.9961669527709724,-0.5719005419076465,0.7155520995317401
0,0.23493166512067343,0.36836260141924604,-0.2147191281344212,-0.470342403881575,-0.2176039549583553,0.4151828213339435
0,0.5281852260266862,1.2902015233078055,-1.0504393001882826,-0.8071945313449115,0.21582055867322522,0.8056171231537967
1,-0.8464675974320124,-0.728157406498419,0.9408579743089086,0.4247758898833583,0.9439178491577508,0.49257260968871336
1,-0.48214821008746206,-0.43025581941718205,0.8658786096678336,0.8165084201356649,1.0412372826805787,1.338524926903847
1,-0.9211723366701111,-1.0249906077323823,1.1374290200799713,1.0095360437382512,1.4769407770844685,0.8111035584030141
1,-1.2478488529536296,-1.3508482911505904,0.8837825549574808,1.023323731138436,0.9301068854368826,2.2779247392704556
1,-1.7675406431097986,-0.700023245853568,0.2644363712810108,0.7313491744286422,0.7661756297217089,2.7121910885731557
1,-1.45416603495914,-1.2327916550269444,1.033821960596219,0.7483810235700469,1.0568785193525678,2.4417865194097845
1,-1.4000104503538693,-1.2545155005881583,1.243381899778452,0.7540583066171812,1.1189122916608183,1.9195367216566717
1,-1.476427619144708,-0.8380230844596396,0.29136986263527764,0.3055529458935256,0.9254045278339688,1.463942881300202
1,-1.6737851250975109,-0.6366323522487143,-0.08761042538831576,-0.040761319981701905,-0.15544956854288897,2.325410453718393
1,-1.2604474418058966,-0.23171411613231774,-0.6392691458848329,-0.3624740259860124,-0.5189415427632491,1.8071139232643096
0,-0.9519960686193552,1.3227872916496264,-1.114819032747999,-0.6974337257669705,-0.6898743678753957,1.3487315857642863
0,-1.0239181098342616,1.955805906158769,-1.5766849683585948,-0.8185490974391813,-0.8631967868127091,0.8935437446431997
0,-0.3100819713750594,2.184070651604941,-1.3791248018132312,-0.9631014581008465,-1.0044629914235987,0.5087655139014184
0,-0.4468293505622833,2.8490432485942967,-2.2809957672726853,-1.2083892000091094,-1.0538823592158044,0.33417593550287583
0,-0.26424154950182477,2.8366900372352046,-2.250065693330365,-1.6190460070851995,-1.0517678974012192,0.35196663425971264
0,0.6540487981527714,2.8490432485942967,-1.87360498998185,-1.9710375560075626,-1.0135396842117246,0.4053726797706699
0,1.4892863124996782,2.8490432485942967,-2.2434192027219737,-2.069443795491234,-0.9868448524734519,0.49677280904235954
0,2.0963425889445317,2.3147835508424346,-2.306365378483801,-1.6531097053680088,-0.8321149281513278,0.46443777514454654
0,1.2363971624795802,0.44365836589371116,-0.8255012062650633,-0.789351641768202,-0.683771140268869,0.43226298780998057
0,1.4989187287338155,0.5072527615647122,-0.9273706211453162,-0.8677522171810166,-0.3892187326431609,0.4679023511367604
0,0.6360682878490437,0.2025847307840815,-0.3456506490082319,-0.443848416328279,-0.018257211264838622,0.2610617478261712
0,1.1506533684461626,0.9805476919065684,-0.6251073423662972,-0.623629046154217,-0.014560852196184752,0.2937773163708015
0,0.8085955652871805,0.5793688062556266,-0.49991004868404165,-0.6217366184718389,-0.3066156983723315,-0.269950118322
0,0.46332695671681684,-0.2338508878268631,-0.35542489990292603,-0.5062985298467624,-0.917982353245951,-0.3015721694362388
0,0.834129113082437,0.6119291368391796,-1.0271300390070321,-0.7812412374151517,-1.1616132794537781,-0.591028871858264
0,0.8535468410464941,0.5882720216495672,-0.9453986839066405,-0.7731308330621022,-1.080197750899842,-0.606964928603121
0,0.10821187821822155,0.21006343171499134,-0.5297975358642604,-0.676617021260809,-0.8578886605818101,-0.7255017742149342
0,-0.1011326346037352,0.010097213967095795,-0.3499513194018955,-0.6122744800599472,-0.7292440309304374,-0.6478056602071771
0,-0.3954564639802069,-0.1257658529444299,0.02138333236629294,-0.56496378800049,-0.6992579355832882,-0.6819641908479144
0,0.24884515523665315,0.9712883478968708,-0.9026526266605145,-0.7504217008735626,-0.7736039048700126,-0.35890443830365054
0,0.4609723660818045,0.39649676206409656,-0.6796693829162322,-0.7674535500149673,-0.6727302435269785,-0.36104808223106727
0,-0.03691652637614029,0.25974337361317673,-0.301818563884915,-0.6217366184718389,-0.5084763757800802,-0.18744575986836523
0,0.4947928497483376,0.8559026763914063,-0.800870094010436,-0.7788081161092371,-0.35113034013616,-0.379110858802805
0,-0.1603031914705896,0.23646782479759063,0.20098131388529963,-0.2378441457608134,0.039781295182879685,-0.5947578846672339
1,-0.7465045222910541,-0.7080361397081144,0.9021519407659198,0.21093156177461062,0.3633747249280133,-0.8293056802435824
1,-0.4453309747036376,-0.6943251880014465,0.7262588657765197,0.004656944395377197,0.8648112205457796,-0.5849598588432785
1,-0.17091413887772153,0.5603159253125952,-0.3108543158231189,-0.22621923285477513,0.7075138849699171,0.9991917362849282
1,-0.4361266658576849,-1.0517002539142026,0.7190476406719896,-0.15809183628915646,1.087141387312206,1.2400586145176584
1,-1.0329083649861244,-1.4721100848160549,1.4509869887817484,0.8959903827955533,1.9765319348864006,-0.2592657383199539
1,-0.9708022146002948,-1.3413091317999404,1.2115457682928787,1.0517101463741096,2.289466837296043,-0.6343029927857091
1,-1.2495307034072083,-1.5760996406172756,1.3000725549676744,1.5261688010275254,2.304219607397522,-0.5831554133007038
1,-1.741212038736485,-1.6745692028742531,1.1976384055912854,1.2820456300007257,1.8267009557392697,0.7926470412707618
1,-1.9638278805921445,-1.1679762469590602,0.8926383365617521,1.4883202473799597,1.2214935939296143,1.6998491759918015
1,-2.222404743055255,-1.097106652423297,0.754452149468326,1.1666075413756498,0.4153721638407797,2.5566984092583294
1,-1.7713936096034544,-0.7995611939578182,0.9316484579103507,0.9300540810783627,0.27698071662496315,1.3989903158421633
1,-2.155191883110376,-0.6430426673323509,0.4707382268316805,0.538321550826056,0.3119892564724152,0.02714114978610444
1,-1.568470707604258,-0.5299718318293117,-0.24838599232725617,0.03115093194867292,0.12454902999586907,-0.39619716382320835
1,-1.5023281161298352,0.4867753661586496,-0.2950851910463469,-0.3189481892913114,-0.563179788302381,0.25079515707781735
0,-0.32374847645939725,1.4274000725284224,-0.6614023940219278,-0.6217366184718389,-0.9866405886151577,0.4704806148527561
0,-0.25525129434995975,-0.0055724451262389825,-0.3315757277198723,-0.6406608952956216,-1.0246838448837225,0.27116268600295673
0,0.029868226180556953,1.5028103069150964,-1.1854542858803194,-0.8242263804863165,-1.0090969543853585,0.26037541414030074
0,0.733248664966805,2.176071455004847,-1.2973151572307038,-0.9264174753347438,-0.9506765732308022,0.27058272527848864
0,0.9520115403288066,1.736786807467842,-1.7788164768608634,-1.198927061597218,-0.9215937407294423,0.356888927983723
0,1.4798679499596288,1.7020642674314759,-1.5662591007375883,-1.1024132497959254,-0.8325866589650517,0.46544053019129467
0,1.4905094764659177,1.1793183350158494,-1.3790961593197688,-0.9312837179465739,-0.6000967019303031,0.25306253394376554
0,1.3876108078059843,0.8616007342435283,-0.8947897848296702,-0.7636686946502105,-0.38353298122911567,0.4557610561892151
0,1.669305469231032,1.0156263605586926,-1.2580443891915787,-0.8866764940047996,-0.04757715151874213,0.32387352536883995
0,0.7298238058613313,0.22341825480590125,-0.16298076006517476,-0.5971350586009213,0.161825806907696,-0.08417871870479979
0,0.2520559606480322,-0.6590684550414433,0.16908312366388675,-0.40410743499833474,-0.09837115366307946,-0.7161387000444792
0,0.21031549030009758,-0.31771917683777906,0.14449545252434648,-0.26785264186709745,-0.6230859285401046,-0.9332422238493882
0,0.616253031595959,0.708465429467759,-0.45417276037045906,-0.63119875688373,-1.202305838169296,-0.5037390051144973
0,0.05833736749478858,0.120853213467711,-0.42128163037561733,-0.6595851721194044,-1.1765912099856168,-0.40040985752039854
0,0.3137034245465248,0.3799367814313676,-0.7398787684275463,-0.7844853991563719,-0.9603014329022824,-0.5061911758511302
0,-0.1216817892365653,-0.005572445126238508,-0.24508446758060373,-0.5744259264123811,-0.8174733066543125,-0.4588528282238839
0,0.37727737169184067,0.7672266510677634,-0.8009569762406101,-0.7731308330621022,-0.8510829206905901,-0.3568524141310939
0,0.7266130004499546,1.1454352410023398,-1.1583470300657022,-0.8866764940047996,-0.9559179020598699,0.03156927460069855
0,0.5149138969929832,0.8352472166774656,-0.8728085805953811,-0.8280112358510726,-0.8373908740661188,-0.008221286484091083
0,0.49607717191288875,0.5072527615647122,-1.026633569120318,-0.8204415251215593,-0.6360555785351326,0.08589868557742573
0,1.0945713005940663,1.281120243605987,-1.3181234513576296,-0.9548038905704183,-0.5492887715430954,0.04541826610595787
0,0.4162657231157378,0.2261655326988881,-0.5659715729850039,-0.8136828548273515,-0.5193678387510234,0.6030352686515147
0,0.04870495126064912,0.3300787752253037,-0.04529877929306283,-0.56496378800049,-0.396184120512111,0.7977277020184557
0,-0.1614957763376743,-0.10083684984139794,0.22751142345661232,-0.3189481892913114,0.029396423260233433,1.2048509175436246
1,-0.5519297143614439,-1.092476980418448,1.0125358142033292,0.4588395881661676,0.8595400401486631,0.6733347953680958
1,-0.8182125098118661,-1.7247833376960753,1.507938290661497,0.9300540810783627,1.7747799368920578,-0.23314327040275462
1,-0.9519960686193552,-1.4341823872378696,1.3278314275086058,1.4296549892262322,1.8181882593241097,0.0800286984691253
1,-0.9726369605496518,-1.568341124345413,1.628021944510591,1.501837587968376,2.2894652740077914,-0.634393180141452
1,-0.945574457796597,-1.5565125667506072,1.7279675385798257,1.6775630156177892,2.304241543932191,-0.5832625962804776
