,Date,T2M,T2MDEW,T2M_RANGE,RH2M,GWETTOP,1_month_rainfall_aggregate,Cluster_Label,GMM_Cluster_Label
777,2002-08-01,28.365,21.176666666666666,8.0,66.845,0.37833333333333335,40.3621,0,0
778,2002-08-11,28.610000000000003,21.419999999999998,8.135,67.375,0.33999999999999997,45.4052,0,0
779,2002-08-21,28.848666666666666,22.255333333333333,8.108,69.54666666666667,0.4106666666666667,41.2759,0,0
780,2002-09-01,29.816666666666666,21.35166666666667,11.181666666666667,63.35166666666667,0.365,32.0431,0,0
781,2002-09-11,29.702999999999996,20.963,10.264,61.997,0.343,36.2155,0,0
782,2002-09-21,29.965,21.693571428571428,9.600714285714286,63.58571428571429,0.3507142857142857,47.4396,0,0
783,2002-10-01,28.848333333333333,22.83666666666667,8.025,71.795,0.44166666666666665,112.4914,0,0
784,2002-10-11,27.706,23.205000000000002,7.133,78.051,0.488,186.8276,0,0
785,2002-10-21,26.622666666666664,23.228666666666665,6.3933333333333335,82.74533333333333,0.5653333333333334,262.3707,1,1
786,2002-11-01,26.361666666666665,23.84,3.9066666666666663,86.375,0.6183333333333333,322.6724,1,1
787,2002-11-11,26.226999999999997,23.886000000000003,4.652,87.396,0.6519999999999999,352.1897,1,1
788,2002-11-21,25.885714285714283,23.220714285714287,5.345714285714286,85.77499999999999,0.7328571428571429,281.2414,1,1
789,2002-12-01,26.2,23.52333333333333,4.5200000000000005,85.63499999999999,0.7116666666666668,342.112,1,1
790,2002-12-11,25.752,24.317,2.9690000000000003,91.825,0.842,423.72415,1,1
791,2002-12-21,25.005333333333333,22.174,4.043333333333333,84.59466666666667,0.8673333333333333,423.72415,1,1
792,2003-01-01,24.921666666666667,22.555000000000003,4.3999999999999995,87.01666666666667,0.8416666666666667,423.72415,1,1
793,2003-01-11,25.048,22.580000000000002,4.2379999999999995,86.452,0.869,423.72415,1,1
794,2003-01-21,24.671333333333333,21.947333333333333,4.8133333333333335,85.20666666666666,0.818,370.3707,1,1
795,2003-02-01,25.668333333333333,23.418333333333333,4.363333333333333,87.63,0.795,97.7931,1,1
796,2003-02-11,26.291000000000004,23.992,4.425,87.45599999999999,0.796,126.3621,1,1
797,2003-02-21,25.174166666666668,21.30666666666667,6.5675,79.76166666666667,0.7225,115.4224,1,1
798,2003-03-01,25.795,21.951666666666668,6.163333333333334,80.03500000000001,0.6683333333333333,84.4741,1,1
799,2003-03-11,26.8,23.394,5.646,82.25399999999999,0.632,96.319,1,1
800,2003-03-21,26.881333333333334,23.410666666666668,6.050666666666667,82.22533333333334,0.6253333333333334,110.3621,1,1
801,2003-04-01,28.515,23.03833333333333,9.06,74.39999999999999,0.5216666666666666,113.2586,0,0
802,2003-04-11,28.598000000000003,23.125999999999998,8.269,74.14500000000001,0.473,55.431,0,0
803,2003-04-21,28.863571428571426,23.494285714285716,7.5164285714285715,74.66071428571429,0.4557142857142857,112.5948,0,0
804,2003-05-01,28.926666666666666,24.468333333333334,6.821666666666666,78.26833333333333,0.48666666666666664,196.7931,0,0
805,2003-05-11,28.999000000000002,23.562,6.976000000000001,74.01,0.471,214.2845,0,0
806,2003-05-21,29.596666666666668,23.859333333333332,8.404666666666667,73.13933333333333,0.45666666666666667,145.8966,0,0
807,2003-06-01,29.99,23.501666666666665,9.173333333333334,70.06,0.425,52.181,0,0
808,2003-06-11,29.494,23.372,7.7459999999999996,71.154,0.418,9.8534,0,0
809,2003-06-21,28.134285714285713,22.667857142857144,6.653571428571429,73.56928571428571,0.4257142857142857,15.681,0,0
810,2003-07-01,28.13,22.228333333333335,8.158333333333333,72.07166666666667,0.41333333333333333,55.2931,0,0
811,2003-07-11,28.448,22.569,7.304,72.066,0.40800000000000003,58.181,0,0
812,2003-07-21,28.819333333333336,23.173333333333336,7.03,73.07,0.412,68.4224,0,0
813,2003-08-01,28.496666666666666,22.80333333333333,7.205000000000001,73.02333333333333,0.39666666666666667,38.25,0,0
814,2003-08-11,28.874000000000002,22.715,7.305,70.829,0.389,59.4569,0,0
815,2003-08-21,28.696666666666665,21.985333333333333,8.158,68.98933333333333,0.3846666666666667,60.5259,0,0
816,2003-09-01,28.49666666666667,22.106666666666666,8.375,70.18833333333333,0.41500000000000004,78.5776,0,0
817,2003-09-11,29.195,21.64,9.845,66.519,0.383,120.3362,0,0
818,2003-09-21,29.404285714285713,22.25142857142857,9.314285714285715,67.86142857142858,0.39999999999999997,130.1293,0,0
819,2003-10-01,28.548333333333332,22.733333333333334,7.383333333333333,72.43666666666667,0.425,141.1638,0,0
820,2003-10-11,28.804000000000002,22.39,8.745000000000001,70.543,0.413,140.3879,0,0
821,2003-10-21,28.35666666666667,22.282,8.169333333333332,71.91066666666667,0.4313333333333333,142.3017,0,0
822,2003-11-01,26.508333333333336,23.208333333333332,5.181666666666667,82.89999999999999,0.5533333333333333,191.9828,1,1
823,2003-11-11,26.473000000000003,23.949,4.111,86.488,0.671,259.2328,1,1
824,2003-11-21,25.892857142857142,23.749285714285715,3.9857142857142853,88.21214285714287,0.7507142857142857,400.0948,1,1
825,2003-12-01,25.81833333333333,23.485,4.066666666666666,87.20666666666666,0.795,337.319,1,1
826,2003-12-11,25.313,22.136000000000003,5.5729999999999995,83.17999999999999,0.763,227.3966,1,1
827,2003-12-21,25.64,22.495333333333335,5.349333333333333,83.352,0.6933333333333334,84.0345,1,1
828,2004-01-01,25.48,21.905,5.051666666666667,81.14333333333333,0.6233333333333334,63.1983,1,1
829,2004-01-11,25.582,22.535,4.902,83.744,0.648,44.1207,1,1
830,2004-01-21,25.519333333333336,21.740000000000002,6.176666666666667,80.47600000000001,0.574,21.319,1,1
831,2004-02-01,26.578333333333333,22.545,6.27,79.595,0.5116666666666667,31.9828,0,1
832,2004-02-11,26.451,21.961000000000002,6.279999999999999,77.42999999999999,0.517,32.3793,0,0
833,2004-02-21,25.43,19.75321428571428,8.508461538461539,71.75461538461538,0.47230769230769226,46.3362,0,0
834,2004-03-01,26.621666666666666,19.75321428571428,9.666666666666666,68.36166666666666,0.4183333333333333,33.1724,0,0
835,2004-03-11,27.383,22.805,6.4719999999999995,77.523,0.466,36.9828,0,0
836,2004-03-21,29.32133333333333,22.381333333333334,10.464,69.52266666666667,0.42066666666666663,41.3793,0,0
837,2004-04-01,28.448333333333334,22.771666666666665,8.181666666666667,73.53500000000001,0.4466666666666667,59.8103,0,0
838,2004-04-11,29.444,23.167,8.476,71.334,0.414,67.3362,0,0
839,2004-04-21,30.196428571428573,23.162857142857145,9.022142857142857,68.54285714285714,0.4178571428571428,91.7155,0,0
840,2004-05-01,28.245,24.036666666666665,6.053333333333334,79.105,0.5266666666666667,179.6121,1,0
841,2004-05-11,29.558,23.527,7.731,71.926,0.45,177.6983,0,0
842,2004-05-21,28.481333333333332,23.236666666666668,6.9446666666666665,74.70466666666667,0.464,233.0604,0,0
843,2004-06-01,28.201666666666668,23.146666666666665,6.815,75.50166666666667,0.45999999999999996,128.1983,0,0
844,2004-06-11,28.276999999999997,22.805,7.192,73.75899999999999,0.45099999999999996,114.6293,0,0
845,2004-06-21,28.853571428571428,22.117142857142856,8.925714285714287,69.12357142857142,0.4107142857142857,7.8534,0,0
846,2004-07-01,28.593333333333334,22.173333333333332,7.413333333333333,69.86166666666666,0.42166666666666663,34.2155,0,0
847,2004-07-11,28.014999999999997,22.207,7.627,72.593,0.43200000000000005,47.2931,0,0
848,2004-07-21,28.434666666666665,22.19333333333333,7.859999999999999,70.72466666666668,0.4066666666666666,50.8707,0,0
849,2004-08-01,28.635,21.923333333333332,7.785,68.89166666666667,0.3866666666666667,38.6552,0,0
850,2004-08-11,29.116000000000003,21.792,8.75,66.87,0.368,36.5259,0,0
851,2004-08-21,29.188,21.990000000000002,8.518666666666666,67.18266666666666,0.388,63.181,0,0
852,2004-09-01,29.253333333333334,21.471666666666664,8.683333333333334,64.73333333333333,0.36833333333333335,104.569,0,0
853,2004-09-11,28.598000000000003,21.933,7.795999999999999,69.05199999999999,0.355,139.75,0,0
854,2004-09-21,27.50142857142857,23.222857142857144,6.704285714285715,78.985,0.5478571428571428,312.4741,1,0
855,2004-10-01,27.081666666666667,22.845,7.195,79.05,0.555,337.7069,1,1
856,2004-10-11,27.373,23.832,6.242,82.08500000000001,0.576,423.72415,1,1
